Nombre de catálogo,Nombre de categoría,Nombre de artículo,Descripción de artículo,Artículo - Unidad de medida principal,Artículo - Permite stock,Estado de artículo,PK_PZASTARIMA,PZAS/PAQUETE
EMP OTROS,HEXCELWRAP,H-1002-EZ-PZ,"H-1002-EZ-PZ KRAFT HEXCEL WRAP ROLL 12"" 400? PAQUETE CON 1 PZ",PIEZA,Y,Activo,,
EMP OTROS,HEXCELWRAP,KIT_MPS_HW1-CJ,MPS_HW1 1 DESPACHADOR + 1 ROLLO HEXCELWRAP PAQUETE CON 1 PZ,KIT,Y,Activo,,
EMP OTROS,HEXCELWRAP,MPS-EZ-PZ,MPS-EZ EASY-LOAD MINI PACKING STATION PAQUETE CON 1 PZ,PIEZA,Y,Activo,,
EMP OTROS,HEXCELWRAP,MPS-EZ.,EASY-LOAD MINI PACKING STATION,PIEZA,Y,Activo,,1
EMP OTROS,HEXCELWRAP,MPS_HW1.,1 DESPACHADOR + 1 ROLLO HEXCELWRAP,KIT,Y,Activo,,1
EMP OTROS,MAILER BAGS,PSM-150220,MAILLER BAG SIZE: 150 X 220 X 0.045MM,PIEZA,Y,Activo,64000,1000
EMP OTROS,MAILER BAGS,PSM-150220-CJ1000,PSM-150220-CJ1000 MAILLER BAG SIZE: 150 X 220 X 0.045MM,CAJA,Y,Activo,64000,1000
EMP OTROS,MAILER BAGS,PSM-150220-PQ250,PSM-150220-PQ250 MAILLER BAG SIZE: 150 X 220 X 0.045MM - Paquete de 250 piezas,PAQUETE,Y,Activo,64000,1000
EMP OTROS,MAILER BAGS,PSM-150220-PQ500,PSM-150220-PQ500 MAILLER BAG SIZE: 150 X 220 X 0.045MM - Paquete de 500 piezas,PAQUETE,Y,Activo,64000,1000
EMP OTROS,MAILER BAGS,PSM-170250,MAILLER BAG 170 X 250 X 0.045MM,PIEZA,Y,Activo,64000,1000
EMP OTROS,MAILER BAGS,PSM-170250-CJ1000,PSM-170250-CJ1000 MAILLER BAG 170 X 250 X 0.045MM,CAJA,Y,Activo,64000,1000
EMP OTROS,MAILER BAGS,PSM-170250-PQ250,PSM-170250-PQ250 MAILLER BAG 170 X 250 X 0.045MM - Paquete de 250 piezas,PAQUETE,Y,Activo,64000,1000
EMP OTROS,MAILER BAGS,PSM-170250-PQ500,PSM-170250-PQ500 MAILLER BAG 170 X 250 X 0.045MM - Paquete de 500 piezas,PAQUETE,Y,Activo,64000,1000
EMP OTROS,MAILER BAGS,PSM-335A,MAILER BAG 130 X 260 + 40 MM,PIEZA,Y,Activo,192000,1
EMP OTROS,MAILER BAGS,PSM-335A-PQ100,PSM-335A-PQ100 MAILER BAG 130 X 260 mm,PAQUETE,Y,Activo,,
EMP OTROS,MAILER BAGS,PSM-335A-PQ500,PSM-335A-PQ500 MAILER BAG 130 X 260 mm,PAQUETE,Y,Activo,,
EMP OTROS,MAILER BAGS,PSM-335B,MAILER BAG 220 X 300 + 40 MM,PIEZA,Y,Activo,128000,1
EMP OTROS,MAILER BAGS,PSM-335B-PQ100,PSM-335B-PQ100 MAILER BAG 220 X 300 mm,PAQUETE,Y,Activo,,
EMP OTROS,MAILER BAGS,PSM-335B-PQ500,PSM-335B-PQ500 MAILER BAG 220 X 300 mm,PAQUETE,Y,Activo,,
EMP OTROS,MAILER BAGS,PSM-335C,MAILER BAG 280 X 350 + 40 MM,PIEZA,Y,Activo,60000,1
EMP OTROS,MAILER BAGS,PSM-335C-PQ100,PSM-335C-PQ100 MAILER BAG 280 X 350 mm,PAQUETE,Y,Activo,,
EMP OTROS,MAILER BAGS,PSM-335C-PQ500,PSM-335C-PQ500 MAILER BAG 280 X 350 mm,PAQUETE,Y,Activo,,
EMP OTROS,MAILER BAGS,PSM-335D,MAILER BAG 380 X 480 + 40 MM,PIEZA,Y,Activo,48000,1
EMP OTROS,MAILER BAGS,PSM-335D-PQ100,PSM-335D-PQ100 MAILER BAG 380 X 480 mm,PAQUETE,Y,Activo,,
EMP OTROS,MAILER BAGS,PSM-335D-PQ500,PSM-335D-PQ500 MAILER BAG 380 X 480 mm,PAQUETE,Y,Activo,,
EMP OTROS,OTROS-O,00-192,Hand wheel,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,00-210,Handle,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,018125F17,Batería Hawker,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,1000mm,CORTADORA DE CENTROS DE CARTON,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,18-85G-25,Batería EnerSys,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,2205,COMPACTADORA MIL-TEK,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,3112-603000-10,Key Switch,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,3132-212002-00,Seat Switch,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,3132-430001-0A,Fan 12V,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,3132-600900-00,Combined switch,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,3132-605000-00,Micro-switch,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,3218-600700-00,Alarm Buzze,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,3218-604000-00,Emergency Stop Switch,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,3218-605000-00,Switch,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,3218-606000-00,Warning Light Switch,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,3400HD,MAQUINA EMPACADORA VERTICAL PARA CARTON,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,3525-684000-00,Light Relay,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,4105-620007-00,Fuse 10A,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,60BL-1-4060L404-TYC,M2 Motor,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,60EMF-MC-TYC,M1 Motor,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,7331-610033-00,Foot Brake Pedal,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,7331-800100-00,Brake Light Switch,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,8FBCU25,Montacargas Contrabalanceado TOYOTA,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19001,Main body A19001,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19002,Main body cover A19002,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19004,Back cover A19004,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19010,Vibration rod A19010,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19012,Small cylinder,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19013,Base A19013,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19019,Tightening toothed plate,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19024,HANDLE BOTTOM PLATE,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19029,Sound splitter A19029,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19035,Small front cover,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19036,Small back cover A19036,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19038,Orientation hook A19038,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19045,Lesser trochanter A19045,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19049,Motor A19049,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19060,Pressure valve rod A19060,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19061,Straping valve rod A19061,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19062,Welding valve rod A19062,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19063,Exhaust valve rod A19063,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19064,Cutter A19064,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19068,Connecting pin roll A19068,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19071,Cutter Pin,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19074,Small trochanter ring A19074,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19076,Gasket 12.5*3 A19076,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19079,Exhaust valve pressure spring A19079,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19082,Cutting frame spring,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,A19083,Base torsional spring,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,ACS4002,BOLSA PROTECTORA INFLABLE TIPO Q PARA BOTELLAS,PIEZA,Y,Activo,26400,550
EMP OTROS,OTROS-O,ACS4002-CJ550,Bolsas inflables para vinos - Caja de 550 piezas,CAJA,Y,Activo,26400,550
EMP OTROS,OTROS-O,ACS4002-PQ10,Bolsas inflables para vinos - Paquete de 10 piezas,PAQUETE,Y,Activo,26400,550
EMP OTROS,OTROS-O,ACS4002-PQ50,Bolsas inflables para vinos - Paquete de 50 piezas,PAQUETE,Y,Activo,26400,550
EMP OTROS,OTROS-O,ACS4004,Caja Plástica 50 X 30 X 25 cm - 19 Kg De Capacidad De Carga,PIEZA,Y,Activo,60,1
EMP OTROS,OTROS-O,ACS4004-PZ,ACS4004-PZ Caja Plástica 50 X 30 X 25 cm - 19 Kg De Capacidad De Carga,PIEZA,Y,Activo,60,1
EMP OTROS,OTROS-O,ACS4005,Cubeta Ecológica Color Gris de 10.5 Lt de Capacidad,PIEZA,Y,Activo,650,1
EMP OTROS,OTROS-O,ACS4005-PZ,ACS4005-PZ Cubeta Ecológica Color Gris de 10.5 Lt de Capacidad,PIEZA,Y,Activo,650,1
EMP OTROS,OTROS-O,ARS-500,EMBOBINADORA  SEMIAUTOMATICA,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,ARS-750,EMBOBINADORA  SEMIAUTOMATICA,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,ARW-500,EMBOBINADORA AUTOMATICA,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,ASN132-700010-000,DC-DC Converter,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,BASC1T,BÁSCULA CON CAPACIDAD DE 1 TONELADAS,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,BASC2T,BÁSCULA CON CAPACIDAD DE 2 TONELADAS,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,BK100VA 1.5V,transformer,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,CAN06B1CL,CANDADO 06B1 CL METRICO,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,CANM06B1OL,MEDIO CANDADO 06B1 OL METRICO,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,CC1257625C7,CENTRO DE CARTON BLANCO 125 X 762 X 5,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC127-0.125,CENTRO DE CARTON 12.7 CM DE 0.1 KG A 0.149 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC140-0.075,CENTRO DE CARTON 14 CM MENORES A 0.1 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC140-0.125,CENTRO DE CARTON 14 CM DE 0.1 KG A 0.149 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC140-0.175,CENTRO DE CARTON 14 CM DE 0.15 KG A 0.2 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC15076180,15X76.2X180,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC16576180,16.5X76.2X180,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC25438200, 25.4 X 38.1 X 200,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC275-0.3,CENTRO DE CARTÓN 27.5 CM DE 0.250 A 0.349,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC275-0.5,CENTRO DE CARTÓN 27.5 CM DE 0.45 A 0.549,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC27576180,27.55 X 76.2 X 180,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC445-0.2,CENTRO DE CARTON 44.5 CM DE 0.15 KG A 0.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC445-0.3,CENTRO DE CARTON 44.5 CM DE 0.25 KG A 0.349 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC445-0.4,CENTRO DE CARTON 44.5 CM DE 0.35 KG A 0.449 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC445-0.5,CENTRO DE CARTON 44.5 CM DE 0.45 KG A 0.549 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC457-0.2,CENTRO DE CARTON 45.7 CM DE 0.15 KG A 0.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC457-0.3,CENTRO DE CARTON 45.7 CM DE 0.25 KG A 0.349 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC457-0.4,CENTRO DE CARTON 45.7 CM DE 0.35 KG A 0.449 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC457-0.5,CENTRO DE CARTON 45.7 CM DE 0.45 KG A 0.549 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC45777200,45.7CMS x 77MM x 200PTS,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC465-1,CENTRO DE CARTON 46.5 CM DE 0.75 KG A 1.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC470-0.2,CENTRO DE CARTON 47 CM DE 0.15 KG A 0.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC470-0.3,CENTRO DE CARTON 47 CM DE 0.25 KG A 0.349 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC470-0.4,CENTRO DE CARTON 47 CM DE 0.35 KG A 0.449 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC470-0.5,CENTRO DE CARTON 47 CM DE 0.35 KG A 0.449 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC47076230,CENTRO DE CARTON 470 X 76.2 X 3.0,PIEZA,Y,Activo,750,1
EMP OTROS,OTROS-O,CC470762350,CENTRO DE CARTON 470 X 76.2 X 3.50,PIEZA,Y,Activo,750,1
EMP OTROS,OTROS-O,CC4707624,CENTRO DE CARTON 470 X 76.2 X 4,PIEZA,Y,Activo,750,1
EMP OTROS,OTROS-O,CC470762450,CENTRO DE CARTON 470 X 76.2 X 4.50,PIEZA,Y,Activo,750,1
EMP OTROS,OTROS-O,CC47077180,47 x 77 x 180,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC47077220,47 x 77 x 220,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC4776200,TUBO DE CARTON 47 X 76.2 X 200,PIEZA,Y,Activo,600,1
EMP OTROS,OTROS-O,CC483-0.2,CENTRO DE CARTON 48.3 CM DE 0.15 KG A 0.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC483-0.3,CENTRO DE CARTON 48.3 CM DE 0.25 KG A 0.349 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC483-0.4,CENTRO DE CARTON 48.3 CM DE 0.35 KG A 0.449 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC483-0.5,CENTRO DE CARTON 48.3 CM DE 0.45 KG A 0.549 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC49576180,49.5CMS 76.2MM 180PTS,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC508-1,CENTRO DE CARTON 50.8 CM DE 0.75 KG A 1.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC508-1.5,CENTRO DE CARTON 50.8 CM DE 1.25 KG A 1.749 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC508-2,CENTRO DE CARTON 50.8 CM DE 1.75 KG A 2.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC508-2.5,CENTRO DE CARTON 50.8 CM DE 2.25 KG A 2.749 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC513-1,CENTRO DE CARTON 51.3 CM DE 0.75 KG A 1.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC5207625,CENTRO DE CARTON 520 X 76.2 X 5,PIEZA,Y,Activo,600,1
EMP OTROS,OTROS-O,CC521-1,CENTRO DE CARTON 52.1 CM DE 0.75 KG A 1.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC521-1.5,CENTRO DE CARTON 52.1 CM DE 1.25 KG A 1.749 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC521-2,CENTRO DE CARTON 52.1 CM DE 1.75 KG A 2.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC521-2.5,CENTRO DE CARTON 52.1 CM DE 2.25 KG A 2.749 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC5276160,TUBO DE CARTON 47 X 76.2 X 160,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC5276200,CENTRO DE CARTON 52 X 76 X 200,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC52877180,52.8CMS 77.4 MM 180PTS,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC530-0.6,CENTRO DE CARTÓN 53 CM DE 0.550 KG A 0.649 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC533-1,CENTRO DE CARTON 53.3 CM DE 0.75 KG A 1.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC533-1.5,CENTRO DE CARTON 53.3 CM DE 1.25 KG A 1.749 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC533-2,CENTRO DE CARTON 53.3 CM DE 1.75 KG A 2.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC533-2.5,CENTRO DE CARTON 53.3 CM DE 2.25 KG A 2.749 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC542-1,CENTRO DE CARTÒN 54.2 CM DE 0.75 KG A 1.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC623-1.5,CENTRO DE CARTÓN 62.3 CM DE 1.250 KG A 1.749 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC7438200,CENTRO DE CARTON 7 X 38.1 X 200,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC762-1.5,CENTRO DE CARTON 76.2 CM DE 1.25 KG A 1.749 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC762-2,CENTRO DE CARTON 76.2 CM DE 1.75 KG A 2.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC775-2,CENTRO DE CARTON 77.5 CM DE 1.75 KG A 2.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC775-2.5,CENTRO DE CARTON 77.5 CM DE 2.25 KG A 2.749 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC775-3,CENTRO DE CARTON 77.5 CM DE 2.75 KG A 3.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC780-1.5,CENTRO DE CARTÒN 78 CM DE 1.250 A 1.749,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC787-2,CENTRO DE CARTON 78.7 CM DE 1.75 KG A 2.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC787-2.5,CENTRO DE CARTON 78.7 CM DE 2.25 KG A 2.749 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CC787-3,CENTRO DE CARTON 78.7 CM DE 2.75 KG A 3.249 KG,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CCB-255254240,"CENTRO DE CARTON BLANCO CON LOGO IMPRESO ""PACKSYS"" 25.5CMS X 25.4MM X240PTS",PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,CF4547400,45 47 400 CLING FILM,PIEZA,Y,Activo,192,1
EMP OTROS,OTROS-O,COR2010,CENTRO DE CARTON BLANCO SIN IMPRESIÓN 25.5CMS X 25.4MM X240 PTS,PIEZA,Y,Activo,2500,1
EMP OTROS,OTROS-O,COR2025,CENTRO DE CARTÓN 77CM X 76.2MM X 10 MM,PIEZA,Y,Activo,500,25
EMP OTROS,OTROS-O,CQD16XD,Montacarga Double Reach Capacidad de 1600 Kilos,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,DC48V,Electromagnet,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,EF3-18-1050,Cargador EnForce / EnerSys,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,EFL252,Montacargas electrico Capacidad de 2500kilos,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,FR660-1000,STAINLESS STEEL FIBER ANTI-STATIC BRUSH,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,HGZC108-LL100/100,Charger HGZC108-LL100/100,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,JP151-740020-500,key switch,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,JP301-700040-900,Emergency stop button,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,L-270,Copper Conductor (12 SQMM),PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,Li-ion battery system,Li-ion battery system,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,M202000090,"Teflon belt, brown for AW1 / AW2",PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,M204000770,Transport Belt blue for AW1,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,M3 Motor,60BL(1)2030L415-TYC,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,M4,Motor,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,MK-5M.00.000,PRE ESTIRADORA,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,MMC-YSA2,Main motor combination (Complete),PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,MT3,COMPRESOR,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,MUESTRA,MUESTRA,PIEZA,Y,Activo,,
EMP OTROS,OTROS-O,PE1500,ELECTRIC STACKER (LIFTING EQUIPMENT),PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,PRE500MULTI,MAQUINA REEMBOBINADORA // PREESTIRADORA AUTOMATICA MODELO PRE.500 MULTI 2022,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,PT0M3-48C-180H,Cargador Hawker,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,PT180260,POLIETILENO TRANSPARENTE 180cm  260Ga,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,R11i,COMPRESOR,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,RMD6025-32MM400,Montacargas Reach CROWN,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,SAPC150-706000-000,Brake pedal assembly,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,SHREDDER-M,SHREDDER MACHINE,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,SHREDDER-M-PZ,SHREDDER-M-PZ Shredder Machine,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,SS17-05DNB,Proximity Switch,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T001,Black coating soket head cap screw 12.9 grade m4*4 T001,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T002,Black coating round head hex socket screws 10.9 grade m4*8 T002,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T025,Black coating allen cup head screws 10.9 grade m5*12 T025,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T026,Black coating socket cap screw 12.9 grade m6*12 T026,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T501,Import bearing used for strapping machine 608z,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T503,Bearing 685,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T505,Special bearings for strapping machine 685,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T583,Oil bearing 28*32*12 T583,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T601,Flower pattern washer 4 T601,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T602,Plain washer o 6,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T611,Clamp spring for hole T611,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T721,Column pin 2*10 T721,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T724,Column pin 2.5*12 T724,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T801,O type ring 69*3,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,T913,Corner gas contactor T913,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,TG465-MT,Touch Screen,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,TINBKC8,TINTA COLOR CAFE PARA IMPRESIÓN DE Bolsa Kraft,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,TRAL10X25N,TORNILLO ALLEN C/PLANA MM 10 X 25 NEGRO,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,TRCN9.7X54.8,TORNILLO CONICO LARGO DIAMETRO 9.7MM LARGO 54.8MM,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,TRHX1.5X80N,TORNILLO HEXAGONAL 8.8 MM CC 10-1.5 X 80 NEGRO,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,TRHX10X1.5N,TORNILLO HEXAGONAL CL8 MM 10 - 1.5 NEGRO,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,TZ-93B,Safety Switch,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,XB2BVB1LC,Indicator Light,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,XHD-1000S,EMBOBINADORA  SEMIAUTOMATICA,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,XHD-500A,EMBOBINADORA AUTOMATICA,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,XHD-500S,EMBOBINADORA  SEMIAUTOMATICA,PIEZA,Y,Activo,,1
EMP OTROS,OTROS-O,XJ180-310000-000,Balance wheel assy,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,XJ180-320200-000,load wheels ASSY,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,YS-04-212,pressure spring,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,YS-04-416,Accumulator Box Lever,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,YS-04-431,Strap Guide Roller,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,YS-2A-04A,driven pulley,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,YS-2A-06A,Roller wheel,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,YS-2A-11,Right guide rail,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,YS-2A-111,tension spring,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,YS-2A-12,Left guide rail,PIEZA,Y,Activo,1,1
EMP OTROS,OTROS-O,YS-2A-15,Right claw,PIEZA,Y,Activo,1,1
